ExportedOn
7/19/2022 2:51:06 PM

SampleClass,AgencyCode,StationNumber,RiverSubBasinCode,StationType,StationNameDescription,StationComment,LatititudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCodeDescription,TotalSampleCount,EarliestSample,PriorTo1970,During1970_79,During1980_89,During1990_99,During2000_2009,During2010_2019,MostRecentSampleDate,Inorganics_ions_physicals_nutrients_bacteria,Metals,Pesticides,Organics_No_Pesticides
A,211,AB05AA1120,05AA,1 (LAKE),WINDOW MOUNTAIN LAKE GRAB,IN RED DEER-CALGARY REGION THIRD PARTY SAMPLED APRIL 1988,49.75000,-114.65000,0 (WATER),1,18-Jul-1979,0,1,0,0,0,0,18-Jul-1979,1,0,0,0
A,211,AB05AA1130,05AA,1 (LAKE),SOUTH SCARP LAKE GRAB,IN RED DEER-CALGARY REGION THIRD PARTY SAMPLED APRIL 1988,49.75000,-114.65000,0 (WATER),1,30-Jun-1977,0,1,0,0,0,0,30-Jun-1977,1,0,0,0
A,211,AB05AA1140,05AA,1 (LAKE),WEST SCARP LAKE GRAB,IN RED DEER-CALGARY REGION THIRD PARTY SAMPLED APRIL 1988,49.20000,-114.28333,0 (WATER),2,21-Jul-1976,0,1,1,0,0,0,06-Aug-1980,2,0,0,0
A,211,AB05AA1180,05AA,5 (RESERVOIR),MITCHELL RESERVOIR GRAB,THIRD PARTY SAMPLED LOCATED IN SOUTHERN ALBERTA - APRIL 1988,49.66667,-113.93333,0 (WATER),1,01-Jul-1980,0,0,1,0,0,0,01-Jul-1980,1,0,0,0
A,211,AB05AA1200,05AA,0 (RIVER OR STREAM),WEST CASTLE RIVER ABOVE SKI HILL 3 KM SOUTH OF CASTLE MOUNTAIN PARKING LOT AT 2ND BRIDGE,,49.29608,-114.40005,91 (EPILITHIC),3,13-Aug-2008,0,0,0,0,3,0,13-Aug-2008,3,0,0,0
A,211,AB05AA1200,05AA,0 (RIVER OR STREAM),WEST CASTLE RIVER ABOVE SKI HILL 3 KM SOUTH OF CASTLE MOUNTAIN PARKING LOT AT 2ND BRIDGE,,49.29608,-114.40005,0 (WATER),31,24-May-2000,0,0,0,0,31,0,16-Mar-2009,30,15,0,0
A,211,AB05AA1210,05AA,0 (RIVER OR STREAM),WEST CASTLE RIVER BELOW SKI HILL 1.5 KM NORTH OF CASTLE MOUNTAIN PARKING LOT,,49.33340,-114.41703,91 (EPILITHIC),3,13-Aug-2008,0,0,0,0,3,0,13-Aug-2008,3,0,0,0
A,211,AB05AA1210,05AA,0 (RIVER OR STREAM),WEST CASTLE RIVER BELOW SKI HILL 1.5 KM NORTH OF CASTLE MOUNTAIN PARKING LOT,,49.33340,-114.41703,0 (WATER),31,24-May-2000,0,0,0,0,31,0,16-Mar-2009,31,16,0,0
A,211,AB05AA1220,05AA,0 (RIVER OR STREAM),WEST CASTLE RIVER ABOVE CONFLUENCE WITH SOUTH CASTLE RIVER,,49.38853,-114.34272,91 (EPILITHIC),3,13-Aug-2008,0,0,0,0,3,0,13-Aug-2008,3,0,0,0
A,211,AB05AA1220,05AA,0 (RIVER OR STREAM),WEST CASTLE RIVER ABOVE CONFLUENCE WITH SOUTH CASTLE RIVER,,49.38853,-114.34272,0 (WATER),31,24-May-2000,0,0,0,0,31,0,16-Mar-2009,31,16,0,0
A,211,AB05AA1240,05AA,11 (SPRING),BEAVER MINES SPRING FROM TAILING PILES,need gps coordinates,49.35000,-114.18333,0 (WATER),1,13-Sep-2001,0,0,0,0,1,0,13-Sep-2001,0,1,0,0
A,211,AB05AA1250,05AA,0 (RIVER OR STREAM),COLEMAN MINE SITE DISCHARGE SOUTH OF HWY 3 NEAR MCGILLVRAY CREEK,need gps coordinates,49.63333,-114.50000,0 (WATER),1,13-Sep-2001,0,0,0,0,1,0,13-Sep-2001,0,1,0,0
A,211,AB05AA1260,05AA,4 (POND),GRASSY MOUNTAIN OPEN PIT EAST POND - OLD COAL PITS NORTH OF BLAIRMORE,need gps coordinates,49.66667,-114.41667,0 (WATER),1,13-Sep-2001,0,0,0,0,1,0,13-Sep-2001,0,1,0,0
A,211,AB05AA1270,05AA,0 (RIVER OR STREAM),GOLD CREEK U/S OF HWY 3 BRIDGE,"gps updated so on the creek, reflects historical/current sampling locations-2021",49.60033,-114.40202,0 (WATER),5,13-Sep-2001,0,0,0,0,1,0,14-Sep-2021,4,5,0,4
A,211,AB05AA1280,05AA,0 (RIVER OR STREAM),PINCHER CREEK AT HWY 6 - D/S OF TOWN CENTRE,,49.49417,-113.93250,0 (WATER),12,14-Jul-2003,0,0,0,0,12,0,10-Aug-2005,11,0,7,0
A,211,AB05AA1280,05AA,0 (RIVER OR STREAM),PINCHER CREEK AT HWY 6 - D/S OF TOWN CENTRE,,49.49417,-113.93250,91 (EPILITHIC),6,27-Sep-2004,0,0,0,0,6,0,10-Aug-2005,6,0,0,0
A,211,AB05AA1310,05AA,0 (RIVER OR STREAM),YARROW CREEK U/S CONFLUENCE WITH DRYWOOD CREEK,southern-most creek west of farm in valley off rge rd 292,49.29947,-113.81592,91 (EPILITHIC),12,12-Aug-2008,0,0,0,0,3,9,22-Aug-2013,12,0,0,0
A,211,AB05AA1310,05AA,0 (RIVER OR STREAM),YARROW CREEK U/S CONFLUENCE WITH DRYWOOD CREEK,southern-most creek west of farm in valley off rge rd 292,49.29947,-113.81592,0 (WATER),48,29-Apr-2008,0,0,0,0,12,36,03-Mar-2014,48,48,0,0
A,211,AB05AA1320,05AA,0 (RIVER OR STREAM),DRYWOOD CREEK U/S CONFLUENCE WITH YARROW CREEK,northern-most creek west of farm in valley on rge rd 292,49.29947,-113.81586,91 (EPILITHIC),12,12-Aug-2008,0,0,0,0,3,9,22-Aug-2013,12,0,0,0
A,211,AB05AA1320,05AA,0 (RIVER OR STREAM),DRYWOOD CREEK U/S CONFLUENCE WITH YARROW CREEK,northern-most creek west of farm in valley on rge rd 292,49.29947,-113.81586,0 (WATER),48,29-Apr-2008,0,0,0,0,12,36,03-Mar-2014,48,48,0,0
A,211,AB05AA1340,05AA,0 (RIVER OR STREAM),CASTLE RIVER BELOW BEAVER MINES CREEK,,49.48642,-114.12130,91 (EPILITHIC),9,12-Sep-2012,0,0,0,0,0,9,04-Sep-2014,9,0,0,0
A,211,AB05AA1340,05AA,0 (RIVER OR STREAM),CASTLE RIVER BELOW BEAVER MINES CREEK,,49.48642,-114.12130,0 (WATER),36,24-Apr-2012,0,0,0,0,0,36,16-Mar-2015,36,36,0,0
A,211,AB05AA1350,05AA,0 (RIVER OR STREAM),CASTLE RIVER BELOW CARBONDALE,,49.50013,-114.27093,91 (EPILITHIC),9,12-Sep-2012,0,0,0,0,0,9,04-Sep-2014,9,0,0,0
A,211,AB05AA1350,05AA,0 (RIVER OR STREAM),CASTLE RIVER BELOW CARBONDALE,,49.50013,-114.27093,0 (WATER),36,24-Apr-2012,0,0,0,0,0,36,16-Mar-2015,36,36,0,0
A,211,AB05AA1360,05AA,0 (RIVER OR STREAM),CASTLE RIVER BELOW WEST CASTLE RIVER,,49.40153,-114.33557,91 (EPILITHIC),10,12-Sep-2012,0,0,0,0,0,10,14-Sep-2015,9,0,0,0
A,211,AB05AA1360,05AA,0 (RIVER OR STREAM),CASTLE RIVER BELOW WEST CASTLE RIVER,,49.40153,-114.33557,0 (WATER),49,24-Apr-2012,0,0,0,0,0,49,08-Mar-2016,49,49,0,0
A,211,AB05AA1370,05AA,1 (LAKE),BEAVER MINES LAKE COMPOSITE,,49.37225,-114.29611,0 (WATER),5,19-Jun-2014,0,0,0,0,0,5,30-Sep-2014,5,0,0,0
A,211,AB05AA1375,05AA,1 (LAKE),BEAVER MINES LAKE PROFILE,,49.37225,-114.29611,97 (INVERTEBRATES),3,22-Jul-2014,0,0,0,0,0,3,26-Aug-2014,,,,
A,211,AB05AA1375,05AA,1 (LAKE),BEAVER MINES LAKE PROFILE,,49.37225,-114.29611,0 (WATER),65,19-Jun-2014,0,0,0,0,0,65,30-Sep-2014,60,0,0,0
A,211,AB05AA1500,05AA,5 (RESERVOIR),OLDMAN RESERVOIR CELL 1 COMPOSITE,From Dam face to Tennessee Creek,49.56972,-113.90056,0 (WATER),45,19-Jun-1991,0,0,0,45,0,0,17-Sep-1996,45,8,0,0
A,211,AB05AA1505,05AA,5 (RESERVOIR),OLDMAN RESERVOIR CELL 1 PROFILE,,49.56972,-113.90056,0 (WATER),2671,19-Jun-1991,0,0,0,2486,185,0,20-Sep-2005,2617,0,2,0
A,211,AB05AA1510,05AA,5 (RESERVOIR),OLDMAN RESERVOIR CELL 2 COMPOSITE,area of reservoir east of castle arm&west of tennessee creek,49.58583,-113.97889,0 (WATER),45,19-Jun-1991,0,0,0,45,0,0,17-Sep-1996,45,8,0,0
A,211,AB05AA1515,05AA,5 (RESERVOIR),OLDMAN RESERVOIR CELL 2 PROFILE,,49.58583,-113.97889,0 (WATER),1790,19-Jun-1991,0,0,0,1790,0,0,17-Sep-1996,1740,0,2,0
A,211,AB05AA1520,05AA,5 (RESERVOIR),OLDMAN RESERVOIR CELL 3 COMPOSITE,Crowsnest Arm,49.60030,-114.05703,0 (WATER),20,19-Jun-1991,0,0,0,20,0,0,19-Oct-1993,20,2,0,0
A,211,AB05AA1525,05AA,5 (RESERVOIR),OLDMAN RESERVOIR CELL 3 PROFILE,Crowsnest Arm,49.60030,-114.05703,0 (WATER),325,19-Jun-1991,0,0,0,325,0,0,19-Oct-1993,305,0,0,0
A,211,AB05AA1530,05AA,5 (RESERVOIR),OLDMAN RESERVOIR CELL 4 COMPOSITE,Oldman Arm,49.60682,-114.04826,0 (WATER),20,19-Jun-1991,0,0,0,20,0,0,19-Oct-1993,20,2,0,0
A,211,AB05AA1535,05AA,5 (RESERVOIR),OLDMAN RESERVOIR CELL 4 PROFILE,Oldman Arm,49.60682,-114.04826,0 (WATER),388,19-Jun-1991,0,0,0,388,0,0,19-Oct-1993,364,0,0,0
A,211,AB05AA1540,05AA,5 (RESERVOIR),OLDMAN RESERVOIR CELL 5 COMPOSITE,Castle Arm,49.58591,-114.00626,0 (WATER),20,19-Jun-1991,0,0,0,20,0,0,19-Oct-1993,20,2,0,0
A,211,AB05AA1545,05AA,5 (RESERVOIR),OLDMAN RESERVOIR CELL 5 PROFILE,Castle Arm,49.58591,-114.00626,0 (WATER),599,19-Jun-1991,0,0,0,599,0,0,19-Oct-1993,577,0,0,0
A,211,AB05AA1550,05AA,5 (RESERVOIR),OLDMAN RESERVOIR COMPOSITE,'whole reservoir' sample,49.56972,-113.90056,0 (WATER),8,26-Jul-2005,0,0,0,0,3,5,01-Oct-2015,7,0,0,0
A,211,AB05AA1555,05AA,5 (RESERVOIR),OLDMAN RESERVOIR PROFILE,,49.58567,-113.97097,97 (INVERTEBRATES),15,11-Sep-2013,0,0,0,0,0,15,17-Aug-2018,,,,
A,211,AB05AA1555,05AA,5 (RESERVOIR),OLDMAN RESERVOIR PROFILE,,49.58567,-113.97097,0 (WATER),219,27-May-2015,0,0,0,0,0,219,01-Oct-2015,215,0,0,0
A,211,AB05AA1560,05AA,5 (RESERVOIR),OLDMAN RESERVOIR AT DOCK/LAUNCH,,49.56957,-113.89199,97 (INVERTEBRATES),10,15-Jun-2017,0,0,0,0,0,6,17-Aug-2020,,,,
A,211,AB05AA1565,05AA,5 (RESERVOIR),OLDMAN RESERVOIR CANAL,,49.55714,-113.88889,97 (INVERTEBRATES),4,26-Jul-2019,0,0,0,0,0,2,17-Aug-2020,,,,
A,211,AB05AA1570,05AA,0 (RIVER OR STREAM),OLDMAN RIVER 100 METERS D/S OF RESERVOIR BOTTOM RELEASE,,49.56000,-113.89528,97 (INVERTEBRATES),2,15-Jun-2017,0,0,0,0,0,2,04-Aug-2017,,,,
A,211,AB05AA1570,05AA,0 (RIVER OR STREAM),OLDMAN RIVER 100 METERS D/S OF RESERVOIR BOTTOM RELEASE,,49.56000,-113.89528,91 (EPILITHIC),15,05-Sep-2000,0,0,0,0,15,0,24-Sep-2001,15,0,0,0
A,211,AB05AA1570,05AA,0 (RIVER OR STREAM),OLDMAN RIVER 100 METERS D/S OF RESERVOIR BOTTOM RELEASE,,49.56000,-113.89528,0 (WATER),77,23-Apr-1991,0,0,0,56,21,0,07-Jun-2005,77,13,1,0
A,211,AB05AA1580,05AA,0 (RIVER OR STREAM),OLDMAN RIVER NEAR BROCKET-RIGHT BANK,,49.55750,-113.82222,96 (VEGETATION (AQUATIC)),5,27-Jul-1996,0,0,0,5,0,0,27-Jul-1996,5,0,0,0
A,211,AB05AA1580,05AA,0 (RIVER OR STREAM),OLDMAN RIVER NEAR BROCKET-RIGHT BANK,,49.55750,-113.82222,91 (EPILITHIC),3,27-Jul-1996,0,0,0,3,0,0,27-Jul-1996,3,0,0,0
A,211,AB05AA1580,05AA,0 (RIVER OR STREAM),OLDMAN RIVER NEAR BROCKET-RIGHT BANK,,49.55750,-113.82222,0 (WATER),112,15-Jul-1980,0,0,42,70,0,0,01-Feb-1997,104,26,7,1
A,211,AB05AA1590,05AA,0 (RIVER OR STREAM),OLDMAN RIVER NEAR BROCKET-CENTRE,,49.55806,-113.82222,0 (WATER),2,21-Aug-1995,0,0,0,2,0,0,27-Jul-1996,2,0,0,0
A,211,AB05AA1595,05AA,0 (RIVER OR STREAM),OLDMAN RIVER NEAR BROCKET-LEFT BANK,,49.55861,-113.82222,96 (VEGETATION (AQUATIC)),85,27-Jul-1996,0,0,0,5,20,60,01-Sep-2015,85,0,0,0
A,211,AB05AA1595,05AA,0 (RIVER OR STREAM),OLDMAN RIVER NEAR BROCKET-LEFT BANK,,49.55861,-113.82222,91 (EPILITHIC),351,27-Jul-1996,0,0,0,6,148,182,27-Oct-2020,335,0,0,0
A,211,AB05AA1595,05AA,0 (RIVER OR STREAM),OLDMAN RIVER NEAR BROCKET-LEFT BANK,,49.55861,-113.82222,50 (SEDIMENTS),2,04-Nov-2004,0,0,0,0,2,0,04-Nov-2004,2,2,1,0
A,211,AB05AA1595,05AA,0 (RIVER OR STREAM),OLDMAN RIVER NEAR BROCKET-LEFT BANK,,49.55861,-113.82222,0 (WATER),358,21-Aug-1995,0,0,0,25,149,169,22-Mar-2021,328,150,93,5
A,211,AB05AA1600,05AA,0 (RIVER OR STREAM),"OLDMAN RIVER NEAR BROCKET COMPOSITE OF RIGHT, CENTRE, AND LEFT",,49.55750,-113.82222,0 (WATER),6,21-Aug-1995,0,0,0,6,0,0,01-Feb-1997,5,5,0,0
A,211,AB05AB0090,05AB,0 (RIVER OR STREAM),BEAVER CREEK NEAR SPRING POINT,,49.72333,-113.86333,0 (WATER),7,31-Mar-1982,0,0,7,0,0,0,25-Oct-1982,7,7,0,0
A,211,AB05AB0100,05AB,0 (RIVER OR STREAM),BEAVER CREEK WEST OF PEIGAN INDIAN RESERVE,,49.63928,-113.79517,0 (WATER),118,31-Mar-1982,0,0,13,28,32,44,15-Mar-2020,117,55,23,0
A,211,AB05AB0100,05AB,0 (RIVER OR STREAM),BEAVER CREEK WEST OF PEIGAN INDIAN RESERVE,,49.63928,-113.79517,91 (EPILITHIC),3,14-Sep-2015,0,0,0,0,0,3,14-Sep-2015,3,0,0,0
A,211,AB05AB0110,05AB,0 (RIVER OR STREAM),OLDMAN RIVER D/S OF LNID DIVERSION,,49.69389,-113.56889,0 (WATER),4,14-Jun-2001,0,0,0,0,4,0,24-Sep-2001,4,0,0,0
A,211,AB05AB0110,05AB,0 (RIVER OR STREAM),OLDMAN RIVER D/S OF LNID DIVERSION,,49.69389,-113.56889,91 (EPILITHIC),12,14-Jun-2001,0,0,0,0,12,0,24-Sep-2001,12,0,0,0
A,211,AB05AB0130,05AB,0 (RIVER OR STREAM),OLDMAN RIVER AT FORT MACLEOD-TRANSECT,,49.72083,-113.45000,0 (WATER),130,10-Apr-1984,0,0,35,85,10,0,08-Jun-2005,126,45,5,0
A,211,AB05AB0130,05AB,0 (RIVER OR STREAM),OLDMAN RIVER AT FORT MACLEOD-TRANSECT,,49.72083,-113.45000,50 (SEDIMENTS),2,04-Nov-2004,0,0,0,0,2,0,04-Nov-2004,2,2,1,0
A,211,AB05AB0130,05AB,0 (RIVER OR STREAM),OLDMAN RIVER AT FORT MACLEOD-TRANSECT,,49.72083,-113.45000,91 (EPILITHIC),42,10-Sep-1998,0,0,0,3,39,0,24-Sep-2001,42,0,0,0
A,211,AB05AB0130,05AB,0 (RIVER OR STREAM),OLDMAN RIVER AT FORT MACLEOD-TRANSECT,,49.72083,-113.45000,96 (VEGETATION (AQUATIC)),90,28-Jul-1996,0,0,0,10,20,60,01-Sep-2015,90,0,0,0
A,211,AB05AB0130,05AB,0 (RIVER OR STREAM),OLDMAN RIVER AT FORT MACLEOD-TRANSECT,,49.72083,-113.45000,99 (BIOTA),6,20-Apr-1998,0,0,0,6,0,0,22-Feb-1999,,,,
A,211,AB05AB0170,05AB,0 (RIVER OR STREAM),WILLOW CREEK D/S OF CHAIN LAKES,,50.16357,-114.06715,0 (WATER),15,22-May-1990,0,0,0,15,0,0,16-Apr-1991,14,14,1,0
A,211,AB05AB0180,05AB,0 (RIVER OR STREAM),SOUTH WILLOW CREEK NEAR THE MOUTH,,50.14374,-114.07844,0 (WATER),14,22-May-1990,0,0,0,14,0,0,16-Apr-1991,14,13,0,0
A,211,AB05AB0190,05AB,0 (RIVER OR STREAM),WILLOW CREEK BELOW LANE CREEK,,50.14028,-113.93917,0 (WATER),35,31-May-1995,0,0,0,35,0,0,29-Sep-1997,35,0,2,0
A,211,AB05AB0200,05AB,0 (RIVER OR STREAM),WILLOW CREEK ABOVE HWY 527,"formerly called ""WILLOW CREEK UPSTREAM OF THE DIVERSION""",50.12917,-113.79583,0 (WATER),18,22-May-1990,0,0,0,18,0,0,15-Apr-1991,14,14,4,0
A,211,AB05AB0220,05AB,0 (RIVER OR STREAM),WILLOW CREEK ABOVE CLARESHOLM WATER INTAKE AT HWY 520,"formerly called ""WILLOW CREEK DOWNSTREAM OF PINE COULEE""",50.00139,-113.71389,0 (WATER),90,22-May-1990,0,0,0,39,51,0,18-Mar-2004,85,42,4,0
A,211,AB05AB0220,05AB,0 (RIVER OR STREAM),WILLOW CREEK ABOVE CLARESHOLM WATER INTAKE AT HWY 520,"formerly called ""WILLOW CREEK DOWNSTREAM OF PINE COULEE""",50.00139,-113.71389,50 (SEDIMENTS),5,27-Aug-1997,0,0,0,1,4,0,13-Sep-2004,,,,
A,211,AB05AB0220,05AB,0 (RIVER OR STREAM),WILLOW CREEK ABOVE CLARESHOLM WATER INTAKE AT HWY 520,"formerly called ""WILLOW CREEK DOWNSTREAM OF PINE COULEE""",50.00139,-113.71389,91 (EPILITHIC),18,21-Jul-1999,0,0,0,18,0,0,23-Sep-1999,18,0,0,0
A,211,AB05AB0230,05AB,0 (RIVER OR STREAM),TROUT CREEK NEAR THE MOUTH,,49.94444,-113.68194,0 (WATER),250,22-May-1990,0,0,0,72,165,13,03-Mar-2016,248,26,95,0
A,211,AB05AB0230,05AB,0 (RIVER OR STREAM),TROUT CREEK NEAR THE MOUTH,,49.94444,-113.68194,91 (EPILITHIC),3,10-Sep-2015,0,0,0,0,0,3,10-Sep-2015,3,0,0,0
A,211,AB05AB0240,05AB,0 (RIVER OR STREAM),MEADOW CREEK NEAR THE MOUTH,,49.95417,-113.66194,0 (WATER),213,01-Jun-1995,0,0,0,54,159,0,08-Oct-2008,212,0,92,0
A,211,AB05AB0250,05AB,0 (RIVER OR STREAM),WILLOW CREEK AT SEC HWY 519,,49.87500,-113.54583,0 (WATER),75,22-May-1990,0,0,0,24,51,0,18-Mar-2004,75,42,0,0
A,211,AB05AB0250,05AB,0 (RIVER OR STREAM),WILLOW CREEK AT SEC HWY 519,,49.87500,-113.54583,96 (VEGETATION (AQUATIC)),60,25-Aug-1999,0,0,0,10,50,0,30-Aug-2005,60,0,0,0
A,211,AB05AB0260,05AB,0 (RIVER OR STREAM),WILLOW CREEK AT SEC HWY 811,,49.75722,-113.40694,0 (WATER),358,10-Apr-1984,0,0,10,96,136,115,15-Mar-2020,340,100,39,0
A,211,AB05AB0260,05AB,0 (RIVER OR STREAM),WILLOW CREEK AT SEC HWY 811,,49.75722,-113.40694,50 (SEDIMENTS),6,27-Aug-1997,0,0,0,1,5,0,13-Sep-2005,1,1,0,0
A,211,AB05AB0260,05AB,0 (RIVER OR STREAM),WILLOW CREEK AT SEC HWY 811,,49.75722,-113.40694,91 (EPILITHIC),94,15-Jul-1999,0,0,0,18,66,10,15-Sep-2015,93,0,0,0
A,211,AB05AB0260,05AB,0 (RIVER OR STREAM),WILLOW CREEK AT SEC HWY 811,,49.75722,-113.40694,96 (VEGETATION (AQUATIC)),50,25-Aug-1999,0,0,0,10,40,0,10-Sep-2004,48,0,0,0
A,211,AB05AB0260,05AB,0 (RIVER OR STREAM),WILLOW CREEK AT SEC HWY 811,,49.75722,-113.40694,99 (BIOTA),6,20-Apr-1998,0,0,0,6,0,0,22-Feb-1999,,,,
A,211,AB05AB0265,05AB,0 (RIVER OR STREAM),WILLOW CREEK 12 KM WEST OF HWY 22 ON SEC HWY 532,"located on right bank, downstream of bridge",50.24139,-114.34778,0 (WATER),200,16-Mar-1999,0,0,0,26,174,0,08-Oct-2008,198,0,103,0
A,211,AB05AB0280,05AB,0 (RIVER OR STREAM),WILLOW CREEK NEAR THE MOUTH,(HELICOPTER SURVEY),49.76806,-113.36528,0 (WATER),1,24-Aug-1982,0,0,1,0,0,0,24-Aug-1982,1,0,0,0
A,211,AB05AB0300,05AB,0 (RIVER OR STREAM),OLDMAN RIVER NEAR PEARCE,,49.79333,-113.32389,0 (WATER),5,15-Jul-1980,0,0,5,0,0,0,24-Aug-1982,5,0,0,0
A,211,AB05AB0320,05AB,1 (LAKE),MUD LAKE PROFILE,,49.75000,-113.53333,0 (WATER),3,03-Mar-1994,0,0,0,3,0,0,03-Mar-1994,3,0,0,0
A,211,AB05AB0330,05AB,5 (RESERVOIR),CHAIN LAKES RESERVOIR NORTH BASIN PROFILE,,50.28306,-114.21778,0 (WATER),159,27-Jul-1990,0,0,0,88,9,62,05-Oct-2010,148,0,0,0
A,211,AB05AB0340,05AB,5 (RESERVOIR),CHAIN LAKES RESERVOIR NORTH BASIN COMPOSITE,,50.28306,-114.21778,0 (WATER),19,01-Jun-1990,0,0,0,15,0,4,05-Oct-2010,19,4,0,0
A,211,AB05AB0345,05AB,5 (RESERVOIR),CHAIN LAKES RESERVOIR PROFILE,,50.24306,-114.21028,97 (INVERTEBRATES),24,29-Jul-2014,0,0,0,0,0,17,05-Oct-2020,,,,
A,211,AB05AB0350,05AB,5 (RESERVOIR),CHAIN LAKES RESERVOIR SOUTH BASIN PROFILE,,50.21194,-114.20139,0 (WATER),171,27-Jul-1990,0,0,0,95,9,67,05-Oct-2010,161,0,0,0
A,211,AB05AB0360,05AB,5 (RESERVOIR),CHAIN LAKES RESERVOIR SOUTH BASIN COMPOSITE,,50.21194,-114.20139,0 (WATER),22,01-Jun-1990,0,0,0,16,2,4,05-Oct-2010,21,4,0,0
A,211,AB05AB0490,05AB,41 (EFFLUENT),FORT MACLEOD SEWAGE FORT MACLEOD SEWAGE FINAL EFFLUENT  -  GRAB,,49.73028,-113.39194,22 (TREATED WASTEWATER),19,28-Jul-1996,0,0,0,17,2,0,08-Jun-2005,10,4,0,0
A,211,AB05AB0500,05AB,41 (EFFLUENT),FORT MACLEOD SEWAGE FORT MACLEOD SEWAGE FINAL EFFLUENT  -  COMPOSITE,,49.73028,-113.39194,22 (TREATED WASTEWATER),6,05-Aug-1998,0,0,0,6,0,0,17-Mar-1999,6,0,0,0
A,211,AB05AB0750,05AB,1 (LAKE),CHAIN LAKE GRAB,IN RED DEER-CALGARY THIRD PARTY SAMPLED APRIL 1988,50.23333,-114.20000,0 (WATER),4,12-Oct-1977,0,4,0,0,0,0,22-Aug-1979,4,0,0,0
A,211,AB05AB0760,05AB,1 (LAKE),CHAIN LAKE CHILDREN'S POND (NO DESCRIP),IN RED DEER-CALGARY REGION THIRD PARTY SAMPLED APRIL 1988,50.23333,-114.21667,0 (WATER),2,12-Oct-1977,0,2,0,0,0,0,22-Aug-1979,2,0,0,0
A,211,AB05AB0770,05AB,0 (RIVER OR STREAM),WILLOW CREEK U/S OF PINE COULEE DIVERSION AT OXLEY CREEK RANCH,,50.12922,-113.84639,0 (WATER),131,22-Apr-1998,0,0,0,20,111,0,12-Mar-2009,126,29,0,0
A,211,AB05AB0770,05AB,0 (RIVER OR STREAM),WILLOW CREEK U/S OF PINE COULEE DIVERSION AT OXLEY CREEK RANCH,,50.12922,-113.84639,50 (SEDIMENTS),6,27-Aug-1997,0,0,0,1,5,0,14-Sep-2005,1,1,0,0
A,211,AB05AB0770,05AB,0 (RIVER OR STREAM),WILLOW CREEK U/S OF PINE COULEE DIVERSION AT OXLEY CREEK RANCH,,50.12922,-113.84639,91 (EPILITHIC),87,15-Jul-1999,0,0,0,21,66,0,02-Sep-2005,87,0,0,0
A,211,AB05AB0770,05AB,0 (RIVER OR STREAM),WILLOW CREEK U/S OF PINE COULEE DIVERSION AT OXLEY CREEK RANCH,,50.12922,-113.84639,96 (VEGETATION (AQUATIC)),60,26-Aug-1999,0,0,0,10,50,0,30-Aug-2005,60,0,0,0
A,211,AB05AB0780,05AB,0 (RIVER OR STREAM),WILLOW CREEK D/S OF PINE COULEE RESERVIOR OUTLET AT BOLDUC RANCH,,50.09822,-113.73275,0 (WATER),143,04-May-1998,0,0,0,20,110,13,03-Mar-2016,143,41,0,0
A,211,AB05AB0780,05AB,0 (RIVER OR STREAM),WILLOW CREEK D/S OF PINE COULEE RESERVIOR OUTLET AT BOLDUC RANCH,,50.09822,-113.73275,91 (EPILITHIC),90,19-Jul-1999,0,0,0,21,66,3,10-Sep-2015,90,0,0,0
A,211,AB05AB0790,05AB,0 (RIVER OR STREAM),WILLOW CREEK AT WILLOW CREEK PROVINCIAL PARK BESIDE CAMPGROUND SITE #13,,50.11939,-113.76611,0 (WATER),72,19-Apr-1999,0,0,0,9,63,0,27-Oct-2006,72,28,0,0
A,211,AB05AB0790,05AB,0 (RIVER OR STREAM),WILLOW CREEK AT WILLOW CREEK PROVINCIAL PARK BESIDE CAMPGROUND SITE #13,,50.11939,-113.76611,91 (EPILITHIC),87,19-Jul-1999,0,0,0,21,66,0,02-Sep-2005,87,0,0,0
A,211,AB05AB0790,05AB,0 (RIVER OR STREAM),WILLOW CREEK AT WILLOW CREEK PROVINCIAL PARK BESIDE CAMPGROUND SITE #13,,50.11939,-113.76611,96 (VEGETATION (AQUATIC)),64,26-Aug-1997,0,0,0,20,44,0,30-Aug-2005,64,0,0,0
A,211,AB05AB0811,05AB,0 (RIVER OR STREAM),WILLOW CREEK U/S CLARESHOLM WATER INTAKE AT HWY 520-THERMOGRAPH SITE,,50.00139,-113.71389,50 (SEDIMENTS),1,13-Sep-2005,0,0,0,0,1,0,13-Sep-2005,1,1,0,0
A,211,AB05AB0850,05AB,28 (IRRIGATION CANAL/RETURN),LNID MAIN CANAL BEFORE BRANCH AT HWY 519 - 7 MILES EAST OF GRANUM,"Sample u/s of bridge, RDB",49.87222,-113.34389,0 (WATER),20,11-May-1998,0,0,0,20,0,0,27-Sep-1999,20,0,3,0
A,211,AB05AB0850,05AB,28 (IRRIGATION CANAL/RETURN),LNID MAIN CANAL BEFORE BRANCH AT HWY 519 - 7 MILES EAST OF GRANUM,"Sample u/s of bridge, RDB",49.87222,-113.34389,99 (BIOTA),2,11-May-1998,0,0,0,2,0,0,20-Jul-1998,,,,
A,211,AB05AB0900,05AB,5 (RESERVOIR),PINE COULEE RESERVOIR SOUTH PROFILE,,50.12639,-113.74028,0 (WATER),1120,04-Jun-1999,0,0,0,37,856,227,26-Feb-2018,1063,8,0,0
